,test/roc,test/f1,test/accuracy,test/prc
clintox_umap_0,0.9809935092926024,0.9314194321632384,0.9310897588729858,0.9822388887405396
clintox_umap_1,0.9893560409545898,0.9523809552192688,0.9520833492279052,0.9901636838912964
clintox_umap_2,0.9802562594413756,0.9390018582344056,0.9386616945266724,0.9815859198570251
clintox_umap_3,0.966707408428192,0.9081632494926452,0.9078498482704164,0.9686992168426514
clintox_umap_4,0.9833462238311768,0.9247311949729919,0.9244604110717773,0.9835653305053711
