,test/roc,test/f1,test/accuracy,test/prc
bace_classification_scaffold_0,0.6971635818481445,0.4943820238113403,0.5544554591178894,0.7099370956420898
bace_classification_scaffold_1,0.6971635818481445,0.4943820238113403,0.5544554591178894,0.7099370956420898
bace_classification_scaffold_2,0.6971635818481445,0.4943820238113403,0.5544554591178894,0.7099370956420898
bace_classification_scaffold_3,0.6971635818481445,0.4943820238113403,0.5544554591178894,0.7099370956420898
bace_classification_scaffold_4,0.6971635818481445,0.49438202381134033,0.5544554591178894,0.7099370956420898
