,test/roc,test/f1,test/accuracy,test/prc
bace_classification_scaffold_0,0.6897369623184204,0.5704467296600342,0.5874587297439575,0.705298662185669
bace_classification_scaffold_1,0.6897369623184204,0.5704467296600342,0.5874587297439575,0.705298662185669
bace_classification_scaffold_2,0.6897369623184204,0.5704467296600342,0.5874587297439575,0.705298662185669
bace_classification_scaffold_3,0.6897369623184204,0.5704467296600342,0.5874587297439575,0.705298662185669
bace_classification_scaffold_4,0.6897369623184204,0.5704467296600342,0.5874587297439575,0.705298662185669
