,test/roc,test/f1,test/accuracy,test/prc
bbbp_scaffold_0,0.8179555535316467,0.8040816187858582,0.7647058963775635,0.7988239526748657
bbbp_scaffold_1,0.8179555535316467,0.8040816187858582,0.7647058963775635,0.7988239526748657
bbbp_scaffold_2,0.8179555535316467,0.8040816187858582,0.7647058963775635,0.7988239526748657
bbbp_scaffold_3,0.8179555535316467,0.8040816187858582,0.7647058963775635,0.7988239526748657
bbbp_scaffold_4,0.8179555535316467,0.8040816187858582,0.7647058963775635,0.7988239526748657
